getFogColor,func_72948_g
setSpawnLocation,func_72950_A
canLightningStrikeAt,func_72951_B
isAnyLiquid,func_72953_d
addWorldAccess,func_72954_a
tickUpdates,func_72955_a
playSoundAtEntity,func_72956_a
getBlockLightValue,func_72957_l
isBlockHighHumidity,func_72958_C
getWorldChunkManager,func_72959_q
setEntityState,func_72960_a
canMineBlock,func_72962_a
initialize,func_72963_a
getChunkFromChunkCoords,func_72964_e
calculateInitialSkylight,func_72966_v
calculateSkylightSubtracted,func_72967_a
createChunkProvider,func_72970_h
getSunBrightness,func_72971_b
getSavedLightValue,func_72972_b
removePlayerEntityDangerously,func_72973_f
setSpawnLocation,func_72974_f
markBlocksDirtyVertical,func_72975_g
getHeightValue,func_72976_f
getClosestPlayer,func_72977_a
updateWeather,func_72979_l
playSound,func_72980_b
getDebugLoadedEntities,func_72981_t
removeAllEntities,func_73022_a
doPreChunk,func_73025_a
getEntityList,func_73026_a
addEntityToWorld,func_73027_a
removeEntityFromWorld,func_73028_b
doVoidFogParticles,func_73029_E
getEntitySpawnQueue,func_73030_b
invalidateBlockReceiveRegion,func_73031_a
getEntityTracker,func_73039_n
getPlayerManager,func_73040_p
flush,func_73041_k
saveLevel,func_73042_a
saveAllChunks,func_73044_a
getEntityByID,func_73045_a
createBonusChest,func_73047_i
resetRainAndThunder,func_73051_P
createSpawnPosition,func_73052_b
wakeAllPlayers,func_73053_d
getEntrancePortalLocation,func_73054_j
areAllPlayersAsleep,func_73056_e
spawnRandomCreature,func_73057_a
cancelDestroyingBlock,func_73073_c
onBlockClicked,func_73074_a
updateBlockRemoving,func_73075_a
setGameType,func_73076_a
initializeGameType,func_73077_b
activateBlockOrUseItem,func_73078_a
removeBlock,func_73079_d
setWorld,func_73080_a
getGameType,func_73081_b
uncheckedTryHarvestBlock,func_73082_a
isCreative,func_73083_d
tryHarvestBlock,func_73084_b
tryUseItem,func_73085_a
sendDemoReminder,func_73101_e
getPartialBlockDamage,func_73106_e
setPartialBlockDamage,func_73107_a
getPartialBlockZ,func_73108_d
getPartialBlockY,func_73109_c
getPartialBlockX,func_73110_b
tryStartWachingThis,func_73117_b
removeFromWatchingList,func_73118_a
informAllAssociatedPlayersOfItemDestruction,func_73119_a
isPlayerWatchingThisChunk,func_73121_d
sendLocationToAllClients,func_73122_a
removePlayerFromTracker,func_73123_c
sendEventsToPlayers,func_73125_b
makeString,func_73148_d
chunkExists,func_73149_a
saveChunks,func_73151_a
getLoadedChunkCount,func_73152_e
populate,func_73153_a
provideChunk,func_73154_d
getPossibleCreatures,func_73155_a
unloadQueuedChunks,func_73156_b
canSave,func_73157_c
loadChunk,func_73158_c
initializeNoiseField,func_73164_a
initializeNoiseField,func_73187_a
unloadChunk,func_73234_b
safeLoadChunk,func_73239_e
unloadAllChunks,func_73240_a
unloadChunksIfNotNearSpawn,func_73241_b
safeSaveChunk,func_73242_b
safeSaveExtraChunkData,func_73243_a
removePlayer,func_73252_b
getChunkLocation,func_73253_a
sendChunkUpdate,func_73254_a
addPlayer,func_73255_a
getPlayersInChunk,func_73258_b
update,func_73660_a
getPropertiesFile,func_73665_c
generateNewProperties,func_73666_a
setProperty,func_73667_a
saveProperties,func_73668_b
getIntProperty,func_73669_a
getBooleanProperty,func_73670_a
getStringProperty,func_73671_a
getBanEndDate,func_73680_d
setBanStartDate,func_73681_a
hasBanExpired,func_73682_e
getBanStartDate,func_73683_b
getBannedUsername,func_73684_a
buildBanString,func_73685_g
getBanReason,func_73686_f
setBannedBy,func_73687_a
parse,func_73688_c
setBanReason,func_73689_b
getBannedBy,func_73690_c
setBanEndDate,func_73691_b
saveToFile,func_73703_b
isBanned,func_73704_a
removeExpiredBans,func_73705_d
put,func_73706_a
loadBanList,func_73707_e
setListActive,func_73708_a
remove,func_73709_b
isListActive,func_73710_b
saveToFileWithHeader,func_73711_f
getBannedList,func_73712_c
setLoadingProgress,func_73718_a
resetProgresAndWorkingMessage,func_73719_c
displayProgressMessage,func_73720_a
resetProgressAndMessage,func_73721_b
drawVerticalLine,func_73728_b
drawTexturedModalRect,func_73729_b
drawHorizontalLine,func_73730_a
drawString,func_73731_b
drawCenteredString,func_73732_a
drawGradientRect,func_73733_a
drawRect,func_73734_a
renderBossHealth,func_73828_d
renderVignette,func_73829_a
renderGameOverlay,func_73830_a
updateTick,func_73831_a
renderInventorySlot,func_73832_a
setRecordPlayingMessage,func_73833_a
getUpdateCounter,func_73834_c
renderPumpkinBlur,func_73836_a
drawScreen,func_73863_a
mouseClicked,func_73864_a
initGui,func_73866_w_
doesGuiPauseGame,func_73868_f
keyTyped,func_73869_a
updateScreen,func_73876_c
confirmClicked,func_73878_a
rotateAndBlurSkybox,func_73968_a
addSingleplayerMultiplayerButtons,func_73969_a
drawPanorama,func_73970_b
renderSkybox,func_73971_c
addDemoButtons,func_73972_b
updateTimer,func_74275_a
getTimestampedPNGFileForDirectory,func_74290_a
getOptionFloatValue,func_74296_a
getKeyBinding,func_74297_c
getKeyDisplayString,func_74298_c
getTranslation,func_74299_a
loadOptions,func_74300_a
saveOptions,func_74303_b
setOptionFloatValue,func_74304_a
parseFloat,func_74305_a
setOptionValue,func_74306_a
getOptionOrdinalValue,func_74308_b
shouldRenderClouds,func_74309_c
checkARBOcclusion,func_74371_a
grabMouseCursor,func_74372_a
ungrabMouseCursor,func_74373_b
mouseXYChange,func_74374_c
getEnumString,func_74378_d
getEnumOptions,func_74379_a
getEnumFloat,func_74380_a
returnEnumOrdinal,func_74381_c
getEnumBoolean,func_74382_b
processReceivedPackets,func_74428_b
getSocketAddress,func_74430_c
unpressKey,func_74505_d
unPressAllKeys,func_74506_a
onTick,func_74507_a
resetKeyBindingArrayAndHash,func_74508_b
setKeyBindState,func_74510_a
setColorBuffer,func_74517_a
disableStandardItemLighting,func_74518_a
enableStandardItemLighting,func_74519_b
enableGUIStandardItemLighting,func_74520_c
setColorBuffer,func_74521_a
deleteDisplayLists,func_74523_b
createDirectByteBuffer,func_74524_c
deleteTexturesAndDisplayLists,func_74525_a
generateDisplayLists,func_74526_a
createDirectIntBuffer,func_74527_f
createDirectFloatBuffer,func_74529_h
formatString,func_74535_a
getChatLineID,func_74539_c
getUpdatedCounter,func_74540_b
updateRenderInfo,func_74583_a
projectViewFromEntity,func_74585_b
getId,func_74732_a
write,func_74734_a
load,func_74735_a
copy,func_74737_b
appendTag,func_74742_a
removeTag,func_74744_a
tagCount,func_74745_c
setBoolean,func_74757_a
getIntArray,func_74759_k
getFloat,func_74760_g
getInteger,func_74762_e
getLong,func_74763_f
hasKey,func_74764_b
getShort,func_74765_d
getBoolean,func_74767_n
setInteger,func_74768_a
getDouble,func_74769_h
getByteArray,func_74770_j
getByte,func_74771_c
setLong,func_74772_a
setByteArray,func_74773_a
setByte,func_74774_a
getCompoundTag,func_74775_l
setFloat,func_74776_a
setShort,func_74777_a
setString,func_74778_a
getString,func_74779_i
setDouble,func_74780_a
getTag,func_74781_a
setTag,func_74782_a
setIntArray,func_74783_a
decompress,func_74792_a
safeWrite,func_74793_a
read,func_74794_a
write,func_74795_b
readCompressed,func_74796_a
read,func_74797_a
compress,func_74798_a
writeCompressed,func_74799_a
write,func_74800_a
translateKeyFormat,func_74803_a
translateKey,func_74805_b
getInstance,func_74808_a
translateToLocalFormatted,func_74837_a
translateToLocal,func_74838_a
getErrorOjbects,func_74844_a
isLiquidInStructureBoundingBox,func_74860_a
buildComponent,func_74861_a
getYWithOffset,func_74862_a
getXWithOffset,func_74865_a
generateStructureDispenserContents,func_74869_a
clearCurrentPositionBlocksUpwards,func_74871_b
getZWithOffset,func_74873_b
getBoundingBox,func_74874_b
addComponentParts,func_74875_a
getComponentType,func_74877_c
fillWithAir,func_74878_a
generateStructureChestContents,func_74879_a
placeDoorAtCurrentPosition,func_74881_a
fillWithRandomizedBlocks,func_74882_a
findIntersecting,func_74883_a
getVillagerType,func_74888_b
getAverageGroundLevel,func_74889_b
getNextComponentNN,func_74891_a
spawnVillagers,func_74893_a
getNextComponentPP,func_74894_b
canVillageGoDeeper,func_74895_a
getWorldChunkManager,func_74925_d
findValidPlacement,func_74950_a
findValidPlacement,func_74951_a
findValidPlacement,func_74954_a
getNextComponent,func_74959_a
getTotalWeight,func_74960_a
getNextComponentX,func_74961_b
getNextComponent,func_74962_a
getNextComponentNormal,func_74963_a
isAboveGround,func_74964_a
getNextComponentZ,func_74965_c
createValidComponent,func_74966_a
createValidComponent,func_74973_a
createValidComponent,func_74974_a
createValidComponent,func_74975_a
createValidComponent,func_74977_a
createValidComponent,func_74978_a
createValidComponent,func_74979_a
createValidComponent,func_74980_a
createValidComponent,func_74981_a
createValidComponent,func_74982_a
createValidComponent,func_74983_a
createValidComponent,func_74984_a
createValidComponent,func_74985_a
getNextComponentNormal,func_74986_a
getNextComponentZ,func_74987_c
getRandomDoor,func_74988_a
getNextComponentX,func_74989_b
placeDoor,func_74990_a
canStrongholdGoDeeper,func_74991_a
findValidPlacement,func_74994_a
findValidPlacement,func_75000_a
findValidPlacement,func_75004_a
findValidPlacement,func_75006_a
findValidPlacement,func_75010_a
findValidPlacement,func_75012_a
findValidPlacement,func_75016_a
findValidPlacement,func_75018_a
getStrongholdStairsComponent,func_75022_a
findValidPlacement,func_75028_a
canSpawnStructureAtCoords,func_75047_a
hasStructureAt,func_75048_a
getStructureStart,func_75049_b
generateStructuresInChunk,func_75051_a
getCoordList,func_75052_o_
getSpawnList,func_75059_a
selectBlocks,func_75062_a
getSelectedBlockMetaData,func_75064_b
markAvailableHeight,func_75067_a
generateStructure,func_75068_a
isSizeableStructure,func_75069_d
setRandomHeight,func_75070_a
getBoundingBox,func_75071_a
updateBoundingBox,func_75072_c
getComponents,func_75073_b
getNextVillageStructureComponent,func_75077_d
getNextStructureComponent,func_75078_a
getNextComponentVillagePath,func_75080_e
getNextVillageComponent,func_75081_c
getNextStructureComponentVillagePath,func_75082_b
getStructureVillageWeightedPieceList,func_75084_a
canSpawnMoreVillagePiecesOfType,func_75085_a
canSpawnMoreVillagePieces,func_75086_a
writeCapabilitiesToNBT,func_75091_a
setFlySpeed,func_75092_a
getFlySpeed,func_75093_a
getWalkSpeed,func_75094_b
readCapabilitiesFromNBT,func_75095_b
readNBT,func_75112_a
addExhaustion,func_75113_a
setFoodLevel,func_75114_a
getSaturationLevel,func_75115_e
getFoodLevel,func_75116_a
writeNBT,func_75117_b
onUpdate,func_75118_a
setFoodSaturationLevel,func_75119_b
getPrevFoodLevel,func_75120_b
needFood,func_75121_c
addStats,func_75122_a
setPlayerIsPresent,func_75128_a
isPlayerNotUsingContainer,func_75129_b
onCraftMatrixChanged,func_75130_a
putStacksInSlots,func_75131_a
addCraftingToCrafters,func_75132_a
retrySlotClick,func_75133_b
onContainerClosed,func_75134_a
mergeItemStack,func_75135_a
getNextTransactionID,func_75136_a
updateProgressBar,func_75137_b
getInventory,func_75138_a
getSlot,func_75139_a
enchantItem,func_75140_a
putStackInSlot,func_75141_a
detectAndSendChanges,func_75142_b
slotClick,func_75144_a
canInteractWith,func_75145_c
addSlotToContainer,func_75146_a
getSlotFromInventory,func_75147_a
getMerchantInventory,func_75174_d
setCurrentRecipeIndex,func_75175_c
canSpawnMoreStructuresOfType,func_75189_a
canSpawnMoreStructures,func_75190_a
getNextValidComponentAccess,func_75195_a
getNextValidComponent,func_75196_c
getStrongholdStones,func_75197_b
prepareStructurePieces,func_75198_a
setComponentType,func_75199_a
getStrongholdComponentFromWeightedPiece,func_75200_a
getNextComponent,func_75201_b
canAddStructurePieces,func_75202_c
onCrafting,func_75208_c
decrStackSize,func_75209_a
onCrafting,func_75210_a
getStack,func_75211_c
getBackgroundIconIndex,func_75212_b
isItemValid,func_75214_a
putStack,func_75215_d
getHasStack,func_75216_d
isSlotInInventory,func_75217_a
onSlotChanged,func_75218_e
getSlotStackLimit,func_75219_a
onSlotChange,func_75220_a
canHoldPotion,func_75243_a_
updateTask,func_75246_d
getMutexBits,func_75247_h
setMutexBits,func_75248_a
startExecuting,func_75249_e
shouldExecute,func_75250_a
resetTask,func_75251_c
isInterruptible,func_75252_g
continueExecuting,func_75253_b
setSitting,func_75270_a
isRunning,func_75277_f
canEasilyReach,func_75295_a
isSuitableTarget,func_75296_a
findPossibleShelter,func_75366_f
hasPlayerGotBoneInHand,func_75382_a
spawnBaby,func_75388_i
getNearbyMate,func_75389_f
checkSufficientDoorsPresentForNewVillager,func_75446_f
giveBirth,func_75447_i
findRandomTargetBlockAwayFrom,func_75461_b
findRandomTargetBlock,func_75462_c
findRandomTarget,func_75463_a
findRandomTargetBlockTowards,func_75464_a
resetDoorOpeningRestrictionCounter,func_75466_d
isInside,func_75467_a
getDoorOpeningRestrictionCounter,func_75468_f
getInsideDistanceSquare,func_75469_c
incrementDoorOpeningRestrictionCounter,func_75470_e
getInsidePosX,func_75471_a
getInsidePosZ,func_75472_c
getInsidePosY,func_75473_b
getDistanceSquared,func_75474_b
isSafeToStandAt,func_75483_a
setPath,func_75484_a
canNavigate,func_75485_k
getAvoidsWater,func_75486_a
removeSunnyPath,func_75487_m
getPathToXYZ,func_75488_a
setSpeed,func_75489_a
setEnterDoors,func_75490_c
setAvoidsWater,func_75491_a
tryMoveToXYZ,func_75492_a
isDirectPathBetweenPoints,func_75493_a
getPathToEntityLiving,func_75494_a
setCanSwim,func_75495_e
isPositionClear,func_75496_b
tryMoveToEntityLiving,func_75497_a
setBreakDoors,func_75498_b
clearPathEntity,func_75499_g
noPath,func_75500_f
onUpdateNavigation,func_75501_e
getEntityPosition,func_75502_i
getPathableYPos,func_75503_j
setAvoidSun,func_75504_d
getPath,func_75505_d
isInLiquid,func_75506_l
getCanBreakDoors,func_75507_c
pathFollow,func_75508_h
canSee,func_75522_a
clearSensingCache,func_75523_a
tick,func_75528_a
spawnZombie,func_75530_c
getVillageList,func_75540_b
isWoodenDoorAt,func_75541_e
addDoorToNewListIfAppropriate,func_75542_c
dropOldestVillagerPosition,func_75543_d
tick,func_75544_a
addNewDoorsToVillageOrCreateVillage,func_75545_e
addUnassignedWoodenDoorsAroundToNewDoorsList,func_75546_a
getVillageDoorAt,func_75547_b
isVillagerPositionPresent,func_75548_d
removeAnnihilatedVillages,func_75549_c
findNearestVillage,func_75550_a
addVillagerPosition,func_75551_a
removeDeadAndOutOfRangeDoors,func_75557_k
getVillageDoorInfoList,func_75558_f
tryGetIronGolemSpawningLocation,func_75559_a
tick,func_75560_a
getTicksSinceLastDoorAdding,func_75561_d
getNumVillagers,func_75562_e
isValidIronGolemSpawningLocation,func_75563_b
findNearestDoor,func_75564_b
removeDeadAndOldAgressors,func_75565_j
isAnnihilated,func_75566_g
getNumVillageDoors,func_75567_c
getVillageRadius,func_75568_b
findNearestDoorUnrestricted,func_75569_c
isInRange,func_75570_a
findNearestVillageAggressor,func_75571_b
updateNumVillagers,func_75572_i
updateVillageRadiusAndCenter,func_75573_l
isBlockDoor,func_75574_f
addOrRenewAgressor,func_75575_a
addVillageDoorInfo,func_75576_a
getCenter,func_75577_a
getVillageDoorAt,func_75578_e
updateNumIronGolems,func_75579_h
getCreatureClass,func_75598_a
getPeacefulCreature,func_75599_d
getCreatureMaterial,func_75600_c
getMaxNumberOfCreature,func_75601_b
addMapping,func_75614_a
createEntityFromNBT,func_75615_a
createEntityByID,func_75616_a
getStringFromID,func_75617_a
addMapping,func_75618_a
getEntityID,func_75619_a
createEntityByName,func_75620_a
getEntityString,func_75621_b
multiplyBy32AndRound,func_75630_a
getSpeed,func_75638_b
limitAngle,func_75639_a
isUpdating,func_75640_a
onUpdateMoveHelper,func_75641_c
setMoveTo,func_75642_a
onUpdateLook,func_75649_a
setLookPosition,func_75650_a
setLookPositionWithEntity,func_75651_a
updateRotation,func_75652_a
setJumping,func_75660_a
doJump,func_75661_b
getObject,func_75669_b
isWatched,func_75670_d
setWatched,func_75671_a
getDataValueId,func_75672_a
setObject,func_75673_a
getObjectType,func_75674_c
getWatchableObjectInt,func_75679_c
getWatchableObjectString,func_75681_e
addObject,func_75682_a
getWatchableObjectByte,func_75683_a
hasChanges,func_75684_a
getAllWatched,func_75685_c
updateWatchedObjectsFromList,func_75687_a
getChanged,func_75688_b
getWatchedObject,func_75691_i
updateObject,func_75692_b
getWatchableObjectShort,func_75693_b
waitForFinish,func_75734_a
queueIO,func_75735_a
processQueue,func_75736_b
loadData,func_75742_a
getUniqueDataId,func_75743_a
saveAllData,func_75744_a
setData,func_75745_a
loadIdCounts,func_75746_b
saveData,func_75747_a
readPlayerData,func_75752_b
writePlayerData,func_75753_a
getAvailablePlayerDat,func_75754_f
saveWorldInfoWithPlayer,func_75755_a
getSaveHandler,func_75756_e
loadWorldInfo,func_75757_d
getMapFileFromName,func_75758_b
flush,func_75759_a
getWorldDirectoryName,func_75760_g
saveWorldInfo,func_75761_a
checkSessionLock,func_75762_c
getChunkLoader,func_75763_a
getPlayerData,func_75764_a
getWorldDirectory,func_75765_b
setSessionLock,func_75766_h
canContinue,func_75773_a
onUpdateTasks,func_75774_a
canUse,func_75775_b
addTask,func_75776_a
areTasksCompatible,func_75777_a
getCheatsEnabled,func_75783_h
getLastTimePlayed,func_75784_e
requiresConversion,func_75785_d
getFileName,func_75786_a
getDisplayName,func_75788_b
isHardcoreModeEnabled,func_75789_g
getEnumGameType,func_75790_f
getSaveList,func_75799_b
flushCache,func_75800_d
isOldMapFormat,func_75801_b
deleteWorldDirectory,func_75802_e
getWorldInfo,func_75803_c
getSaveLoader,func_75804_a
convertMapFormat,func_75805_a
renameWorld,func_75806_a
deleteFiles,func_75807_a
createFile,func_75809_f
addRegionFilesToCollection,func_75810_a
convertChunks,func_75811_a
getSaveVersion,func_75812_c
convertFile,func_75813_a
writeNextIO,func_75814_c
loadChunk,func_75815_a
saveChunk,func_75816_a
chunkTick,func_75817_a
saveExtraData,func_75818_b
saveExtraChunkData,func_75819_b
writeChunkToNBT,func_75820_a
writeChunkNBTTags,func_75821_a
checkedReadChunkFromNBT,func_75822_a
readChunkFromNBT,func_75823_a
addChunkToPending,func_75824_a
distanceTo,func_75829_a
makeHash,func_75830_a
isAssigned,func_75831_a
distanceToSquared,func_75832_b
format,func_75843_a
dequeue,func_75844_c
isPathEmpty,func_75845_e
sortForward,func_75846_b
sortBack,func_75847_a
clearPath,func_75848_a
addPoint,func_75849_a
changeDistance,func_75850_a
createEntityPath,func_75853_a
openPoint,func_75854_a
getVerticalOffset,func_75855_a
createEntityPathTo,func_75856_a
createEntityPathTo,func_75857_a
getSafePoint,func_75858_a
createEntityPathTo,func_75859_a
findPathOptions,func_75860_b
addToPath,func_75861_a
getFinalPathPoint,func_75870_c
setCurrentPathLength,func_75871_b
setCurrentPathIndex,func_75872_c
getCurrentPathIndex,func_75873_e
getCurrentPathLength,func_75874_d
incrementPathIndex,func_75875_a
isSamePath,func_75876_a
getPathPointFromIndex,func_75877_a
getPosition,func_75878_a
isFinished,func_75879_b
isDestinationSame,func_75880_b
getVectorFromIndex,func_75881_a
cipherOperation,func_75885_a
createTheCipherInstance,func_75886_a
decryptSharedKey,func_75887_a
decryptData,func_75889_b
createNewSharedKey,func_75890_a
createNewKeyPair,func_75891_b
digestOperation,func_75893_a
encryptData,func_75894_a
getServerIdHash,func_75895_a
decodePublicKey,func_75896_a
initializeAllBiomeGenerators,func_75901_a
nextInt,func_75902_a
initChunkSeed,func_75903_a
getInts,func_75904_a
initWorldGenSeed,func_75905_a
magnify,func_75915_a
initCraftableStats,func_75918_d
replaceAllSimilarBlocks,func_75924_a
initStats,func_75925_c
getNumberFormat,func_75965_j
initIndependentStat,func_75966_h
isAchievement,func_75967_d
getDecimalFormat,func_75969_k
registerStat,func_75971_g
getSpecial,func_75984_f
setSpecial,func_75987_b
setStatStringFormatter,func_75988_a
getDescription,func_75989_e
init,func_75997_a
getValue,func_76030_b
getHash,func_76031_a
removeEntry,func_76036_e
containsItem,func_76037_b
addKey,func_76038_a
insert,func_76040_a
lookup,func_76041_a
getHash,func_76042_f
getSlotIndex,func_76043_a
computeHash,func_76044_g
lookupEntry,func_76045_c
clearMap,func_76046_c
grow,func_76047_h
copyTo,func_76048_a
removeObject,func_76049_d
setSpawnY,func_76056_b
getLastTimePlayed,func_76057_l
setSpawnX,func_76058_a
isRaining,func_76059_o
setGameType,func_76060_a
isThundering,func_76061_m
setWorldName,func_76062_a
getSeed,func_76063_b
updateTagCompound,func_76064_a
getWorldName,func_76065_j
getNBTTagCompound,func_76066_a
getTerrainType,func_76067_t
setWorldTime,func_76068_b
setThundering,func_76069_a
isInitialized,func_76070_v
getThunderTime,func_76071_n
getPlayerNBTTagCompound,func_76072_h
getWorldTime,func_76073_f
getSpawnZ,func_76074_e
getSpawnY,func_76075_d
getVanillaDimension,func_76076_i
getGameType,func_76077_q
setSaveVersion,func_76078_e
getSpawnX,func_76079_c
setRainTime,func_76080_g
setSpawnPosition,func_76081_a
cloneNBTCompound,func_76082_a
getRainTime,func_76083_p
setRaining,func_76084_b
setTerrainType,func_76085_a
areCommandsAllowed,func_76086_u
setSpawnZ,func_76087_c
getSaveVersion,func_76088_k
isMapFeaturesEnabled,func_76089_r
setThunderTime,func_76090_f
setServerInitialized,func_76091_d
getSizeOnDisk,func_76092_g
isHardcoreModeEnabled,func_76093_s
ceiling_float_int,func_76123_f
floor_double_long,func_76124_d
clamp_int,func_76125_a
sin,func_76126_a
average,func_76127_a
floor_double,func_76128_c
sqrt_float,func_76129_c
abs_int,func_76130_a
clamp_float,func_76131_a
abs_max,func_76132_a
sqrt_double,func_76133_a
cos,func_76134_b
abs,func_76135_e
getRandomIntegerInRange,func_76136_a
bucketInt,func_76137_a
wrapAngleTo180_double,func_76138_g
stringNullOrLengthZero,func_76139_a
truncateDoubleToInt,func_76140_b
floor_float,func_76141_d
wrapAngleTo180_float,func_76142_g
ceiling_double_int,func_76143_f
getValue,func_76145_b
getKey,func_76146_a
getHashCode,func_76151_f
removeKey,func_76152_e
resizeTable,func_76153_b
copyHashTableTo,func_76154_a
getHashedKey,func_76155_g
createKey,func_76156_a
hash,func_76157_a
getHashIndex,func_76158_a
remove,func_76159_d
getEntry,func_76160_c
containsItem,func_76161_b
getNumHashElements,func_76162_a
add,func_76163_a
getValueByKey,func_76164_a
buildPostString,func_76179_a
readFromNBT,func_76184_a
markDirty,func_76185_a
setDirty,func_76186_a
writeToNBT,func_76187_b
isDirty,func_76188_b
updateVisiblePlayers,func_76191_a
updateMPMapData,func_76192_a
getUpdatePacketData,func_76193_a
setColumnDirty,func_76194_a
getPlayersOnMap,func_76204_a
getCanBurn,func_76217_h
isOpaque,func_76218_k
setNoPushMobility,func_76219_n
isSolid,func_76220_a
setRequiresTool,func_76221_f
isReplaceable,func_76222_j
setTranslucent,func_76223_p
isLiquid,func_76224_d
setImmovableMobility,func_76225_o
setBurning,func_76226_g
getMaterialMobility,func_76227_m
getCanBlockGrass,func_76228_b
isToolNotRequired,func_76229_l
blocksMovement,func_76230_c
setReplaceable,func_76231_i
getRandomItem,func_76269_a
getTotalWeight,func_76270_a
getRandomItem,func_76271_a
getTotalWeight,func_76272_a
getRandomItem,func_76273_a
getRandomItem,func_76274_a
generateChestContents,func_76293_a
generateNoiseOctaves,func_76304_a
generateNoiseOctaves,func_76305_a
populateNoiseArray,func_76308_a
grad,func_76310_a
lerp,func_76311_b
onInventoryChanged,func_76316_a
clearProfiling,func_76317_a
endStartSection,func_76318_c
endSection,func_76319_b
startSection,func_76320_a
getProfilingData,func_76321_b
getNameOfLastSection,func_76322_c
smooth,func_76333_a
ticksToElapsedTime,func_76337_a
stripControlCodes,func_76338_a
getSecond,func_76340_b
getFirst,func_76341_a
getHungerDamage,func_76345_d
getEntity,func_76346_g
isFireDamage,func_76347_k
setDamageBypassesArmor,func_76348_h
setProjectile,func_76349_b
isDifficultyScaled,func_76350_n
setDifficultyScaled,func_76351_m
isProjectile,func_76352_a
causeArrowDamage,func_76353_a
causeIndirectMagicDamage,func_76354_b
getDamageType,func_76355_l
causeThrownDamage,func_76356_a
canHarmInCreative,func_76357_e
causeMobDamage,func_76358_a
setDamageAllowedInCreativeMode,func_76359_i
setFireDamage,func_76361_j
causeFireballDamage,func_76362_a
isUnblockable,func_76363_c
getSourceOfDamage,func_76364_f
causePlayerDamage,func_76365_a
getEffectiveness,func_76388_g
getDurationString,func_76389_a
setPotionName,func_76390_b
getStatusIconIndex,func_76392_e
getName,func_76393_a
performEffect,func_76394_a
isUsable,func_76395_i
getId,func_76396_c
isReady,func_76397_a
isBadEffect,func_76398_f
setIconIndex,func_76399_b
hasStatusIcon,func_76400_d
getLiquidColor,func_76401_j
affectEntity,func_76402_a
isInstant,func_76403_b
setEffectiveness,func_76404_a
getIntCache,func_76445_a
resetIntCache,func_76446_a
combine,func_76452_a
getEffectName,func_76453_d
deincrementDuration,func_76454_e
onUpdate,func_76455_a
getPotionID,func_76456_a
performEffect,func_76457_b
getAmplifier,func_76458_c
getDuration,func_76459_b
startSnooper,func_76463_a
addBaseDataToSnooper,func_76464_f
getCurrentStats,func_76465_c
getSelfCounterFor,func_76466_d
addJvmArgsToSnooper,func_76467_g
isSnooperRunning,func_76468_d
getDataMapFor,func_76469_c
stopSnooper,func_76470_e
addMemoryStatsToSnooper,func_76471_b
addData,func_76472_a
getStatsCollectorFor,func_76473_a
getSyncLockFor,func_76474_b
getServerUrlFor,func_76475_e
generate,func_76484_a
setScale,func_76487_a
generateLeafNodeList,func_76489_a
layerSize,func_76490_a
generateLeafNode,func_76491_a
leafNodeNeedsBase,func_76493_c
generateLeafNodeBases,func_76494_d
leafSize,func_76495_b
checkBlockLine,func_76496_a
validTreeLocation,func_76497_e
generateLeaves,func_76498_b
generateTrunk,func_76499_c
growVines,func_76529_b
generateVines,func_76536_b
pickMobSpawner,func_76543_b
getChunkInputStream,func_76549_c
createOrLoadRegionFile,func_76550_a
clearRegionFileReferences,func_76551_a
getChunkOutputStream,func_76552_d
getEntrancePortalLocation,func_76554_h
createChunkGenerator,func_76555_c
generateLightBrightnessTable,func_76556_a
getAverageGroundLevel,func_76557_i
registerWorld,func_76558_a
getMoonPhase,func_76559_b
calcSunriseSunsetColors,func_76560_a
isSkyColored,func_76561_g
getFogColor,func_76562_b
calculateCelestialAngle,func_76563_a
getWorldHasVoidParticles,func_76564_j
getVoidFogYFactor,func_76565_k
canCoordinateBeSpawn,func_76566_a
canRespawnHere,func_76567_e
doesXZShowFog,func_76568_b
isSurfaceWorld,func_76569_d
getProviderForDimension,func_76570_a
getCloudHeight,func_76571_f
registerWorldChunkManager,func_76572_b
set,func_76581_a
get,func_76582_a
getBlockStorageArray,func_76587_i
getEntitiesWithinAABBForEntity,func_76588_a
setBlockMetadata,func_76589_b
generateHeightMap,func_76590_a
getBiomeGenForWorldCoords,func_76591_a
enqueueRelightChecks,func_76594_o
propagateSkylightOcclusion,func_76595_e
checkSkylightNeighborHeight,func_76599_g
isAtLocation,func_76600_a
needsSaving,func_76601_a
setStorageArrays,func_76602_a
generateSkylightMap,func_76603_b
getBiomeArray,func_76605_m
getAreLevelsEmpty,func_76606_c
fillChunk,func_76607_a
removeEntityAtIndex,func_76608_a
updateSkylightNeighborHeight,func_76609_d
getHeightValue,func_76611_b
addEntity,func_76612_a
resetRelightChecks,func_76613_n
getSavedLightValue,func_76614_a
relightBlock,func_76615_h
setBiomeArray,func_76616_a
getRandomWithSeed,func_76617_a
getEntitiesOfTypeWithinAAAB,func_76618_a
canBlockSeeTheSky,func_76619_d
isEmpty,func_76621_g
removeEntity,func_76622_b
onChunkUnload,func_76623_d
populateChunk,func_76624_a
getTopFilledSegment,func_76625_h
getPrecipitationHeight,func_76626_d
getBlockMetadata,func_76628_c
getBlockLightValue,func_76629_c
setChunkModified,func_76630_e
